SMILES,Voltage
C(c1c([H])c([H])c(SC([H])([H])[H])c2c1c(O[H])c1c(c(O[H])c([H])c([H])c1O[H])c2O[H])([H])([H])[H],2.4
c1([H])c(Cl)c(Cl)c([H])c2c1C(=O)c1c(c([H])c(Cl)c(Cl)c1[H])C2=O,2.673573133
C(c1c([H])c([H])c(C([H])([H])[H])c2c1C(=O)c1c(c(C([H])([H])[H])c([H])c([H])c1C([H])([H])[H])C2=O)([H])([H])[H],2.038332796
C(S(=O)(=O)/N=C1C(=N\S(=O)(=O)C([H])([H])[H])\C([H])=C([H])c2c\1c(N([H])[H])c([H])c1c2c([H])c([H])c([H])c1N([H])[H])([H])([H])[H],2.748015616
C(S(=O)(=O)/N=C1\C([H])=C(F)/C(=N\S(=O)(=O)C([H])([H])[H])c2c1c1c(c(F)c2[H])c([H])c(F)c(F)c1F)([H])([H])[H],2.887403291
C(S(N(c1c(N(S(=O)(C([H])([H])[H])=O)[H])c([H])c([H])c([H])c1[H])[H])(=O)=O)([H])([H])[H],3.3
O=C1C([H])=C([H])C2=C([H])C([H])=C([H])C(=O)C2=C1[H],2.82
c1([H])c([H])c([H])c([H])c2c1C(=O)C(N([H])[H])=C(N([H])[H])C2=O,2.149442384
C(S(=O)(=O)/N=C1\C(F)=c2c(c([H])c([H])c3c2c(F)c([H])c(F)c3F)=C(F)\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],3.23277038
Clc1c([H])c([H])c(Cl)c2c1/C(=N/S(=O)(=O)C([H])([H])[H])c1c(c(Cl)c(Cl)c([H])c1Cl)/C2=N\S(=O)(=O)C([H])([H])[H],2.508533527
N#Cc1c([H])c([H])c([H])c([H])c1N1c2c([H])c([H])c([H])c([H])c2N(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c21,3.35
C(c1c([H])c([H])c(N2c3c([H])c([H])c([H])c([H])c3N(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c32)c([H])c1[H])([H])([H])[H],3.96
O=C1C(N2C(=O)c3c(c([H])c([H])c([H])c3[H])C2=O)=C(N2C(=O)c3c(c([H])c([H])c([H])c3[H])C2=O)C(=O)C(N2C(=O)c3c(c([H])c([H])c([H])c3[H])C2=O)=C1N1C(=O)c2c(c([H])c([H])c([H])c2[H])C1=O,2.5
O=C1C(=O)c2c(c([H])c([H])c([H])n2)-c2c1nc([H])c([H])c2[H],2.94
C(OC1=C(OC([H])([H])[H])C(=N\S(=O)(=O)C([H])([H])[H])/C(=N\S(=O)(=O)C([H])([H])[H])c2c([H])c3c(c([H])c21)c([H])c(OC([H])([H])[H])c([H])c3OC([H])([H])[H])([H])([H])[H],2.370800305
C(S(=O)(=O)/N=C1\C([H])=C([H])/C(=N\S(=O)(=O)C([H])([H])[H])c2c([H])c([H])c3c(c21)c([H])c([H])c(Cl)c3[H])([H])([H])[H],2.801578536
C(C(C(N=c1nc2c(=O)c([H])c([H])c(=O)c-2nc1=O)([H])[H])([H])[H])([H])([H])[H],3.0711
O=c1c(Cl)c([H])c(=O)c2c([H])c([H])c(=O)c(=O)c1=2,3.570878844
C(Oc1c([H])c(OC([H])([H])[H])c([H])c2c1C(=O)C([H])=C([H])C2=O)([H])([H])[H],2.312658538
C(c1c(C([H])([H])[H])c(=O)c(=O)c2c([H])c(=O)c(=O)c([H])c1-2)([H])([H])[H],3.272415501
O=c1c(N([H])[H])c(N([H])[H])c(=O)c2c(=O)c(N([H])[H])c(N([H])[H])c(=O)c1=2,2.916481681
N#CC(C#N)=C1C(F)=C([H])C(C(C#N)(C#N)[H])([H])C(F)=C1[H],3.1
O=C1c2nc([H])c([H])nc2C(=O)c2c1nc([H])c([H])n2,2.75
N(c1c([H])c(N([H])[H])c([H])c2c1/C(=N/S(=O)(=O)C([H])([H])[H])c1c(c(N([H])[H])c([H])c(N([H])[H])c1[H])/C2=N\S(=O)(=O)C([H])([H])[H])([H])[H],1.921202669
C(c1c2onnc(=O)c(=O)c2c(C#N)c(=O)o1)([H])([H])[H],3.0993
C(c1c([H])c2c(c([H])c1[H])c([H])c(C([H])([H])[H])c1c2C(C([H])([H])[H])=C([H])C(=N\S(=O)(=O)C([H])([H])[H])/C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.657227501
C(c1nc(=O)c(=O)c(C#N)c([H])c([H])nc(=O)c1=O)([H])([H])[H],3.1073
c1([H])c([H])c([H])c([H])c2c(=O)c3c4c(c(=O)c(=O)c=3c(=O)c12)c([H])c([H])c([H])c4[H],2.986212526
C(Oc1c([H])c2c(c([H])c1OC([H])([H])[H])C(=O)c1c(c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1[H])C2=O)([H])([H])[H],1.993697392
C(S(=O)(=O)/N=C1/C([H])=c2c(c3c(c([H])c2N([H])[H])c(N([H])[H])c(N([H])[H])c([H])c3[H])=C([H])/C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.975089307
C(S(=O)(=O)/N=C1\C([H])=c2c(c(OC([H])([H])[H])c3c(c2[H])c([H])c([H])c([H])c3OC([H])([H])[H])=C([H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],3.274338515
C(Oc1c(=O)c2c(=O)c3c(c(=O)c=2c(=O)c1OC([H])([H])[H])c([H])c([H])c([H])c3[H])([H])([H])[H],2.942918101
C(S(=O)(=O)/N=C1\C(N([H])[H])=C(N([H])[H])/C(=N\S(=O)(=O)C([H])([H])[H])c2c1c(N([H])[H])c([H])c(N([H])[H])c2[H])([H])([H])[H],2.20183928
O=C(O[Li])c1c([H])c2c([H])c([H])c(C(O[Li])=O)c([H])c2c([H])c1[H],0.83
C(c1c2c(=N[H])c([H])c([H])c(=O)c(=O)c-2nc(=N[H])c1=O)([H])([H])[H],2.894
O=Nc1c([H])c([H])c(N(c2c([H])c([H])c(N=O)c([H])c2[H])c2c([H])c([H])c(N=O)c([H])c2[H])c([H])c1[H],2.8
O=C1C([H])=C([H])c2c(c([H])c([H])c3c2C([H])=C([H])C(=O)C=3[H])=C1[H],3.11
C(S(=O)(=O)/N=C1C(=N\S(=O)(=O)C([H])([H])[H])\C(F)=C([H])c2c(F)c(F)c3c(c2\1)c([H])c([H])c([H])c3F)([H])([H])[H],2.99763123
C(C1=c2c(c([H])c([H])c([H])c2[H])=C(C([H])([H])[H])C(=O)C1=O)([H])([H])[H],2.908244246
O=C(O[Li])c1c([H])c([H])c(C#Cc2c([H])c([H])c(C(O[Li])=O)c([H])c2[H])c([H])c1[H],0.65
C(C1=NC(=O)C(=O)C([H])=C2OC(=NS2)C(=O)C1=O)([H])([H])[H],3.1002
c1([H])c([H])c([H])c([H])c2c1=C(Cl)C(=O)C(=O)C=2Cl,3.3164762
c1(SSSc2c([H])c([H])c([H])c([H])n2)nc([H])c([H])c([H])c1[H],2.4
C(OC1=C([H])C(=O)C(OC([H])([H])[H])=C([H])C1=O)([H])([H])[H],2.33775398
Clc1c([H])c([H])c(Cl)c2c1C(=NS(=O)(=O)C([H])([H])[H])c1c(c(Cl)c([H])c([H])c1Cl)C2=NS(=O)(=O)C([H])([H])[H],2.466758586
C(S(=O)(=O)/N=C1\C(F)=C(F)/C(=N\S(=O)(=O)C([H])([H])[H])c2c([H])c(F)c3c(c21)c([H])c(F)c([H])c3F)([H])([H])[H],2.904361436
C(Sc1c([H])c([H])c(SC2=C([H])C([H])=C(SC([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H])([H])([H])[H],2.05
C(S(=O)(=O)/N=C1\C(N([H])[H])=C([H])c2c(c(N([H])[H])c([H])c3c2c(N([H])[H])c([H])c(N([H])[H])c3[H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.395203488
C(c1c(C([H])([H])[H])c(C([H])([H])[H])c([H])c2c1/C(=N\S(=O)(=O)C([H])([H])[H])c1c(c([H])c([H])c(C([H])([H])[H])c1[H])/C2=N/S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.168957024
N#C/N=C1\C(F)=C([H])/C(=N/C#N)C(F)=C1[H],3.35
C(C1=C(O[Li])C(=O)C(SC([H])([H])[H])=C(O[Li])C1=O)([H])([H])[H],2.05
Clc1nc(=N[H])c(=N[H])c2c([H])c(=O)c(=O)c(=O)c([H])c1-2,2.944
C(C(C(n1c(=O)c2c([H])c3c(c(=O)n(C([H])([H])[H])c3=O)c([H])c2c1=O)([H])[H])([H])[H])([H])([H])[H],2.14
C(S(=O)(=O)/N=C1C(=N\S(=O)(=O)C([H])([H])[H])\C([H])=C([H])c2c([H])c3c(c([H])c2\1)c([H])c([H])c([H])c3Cl)([H])([H])[H],2.774486866
C(S(=O)(=O)/N=C1\C(F)=C([H])/C(=N\S(=O)(=O)C([H])([H])[H])c2c([H])c(F)c3c(c21)c([H])c(F)c(F)c3[H])([H])([H])[H],2.841492217
Clc1c([H])c([H])c(Cl)c2c1c1c(c3c2C(=O)C([H])=C([H])C3=O)c(Cl)c([H])c([H])c1Cl,2.67491411
C(c1c([H])c2c(c([H])c1[H])C(=O)c1c(c([H])c([H])c(C([H])([H])[H])c1[H])C2=O)([H])([H])[H],2.139480835
O=C1C(SC([H])([H])[H])=C(SC([H])([H])[H])C(=O)C(SC([H])([H])[H])=C1Cl,2.72
C(S(=O)(=O)/N=C1\C(N([H])[H])=C([H])/C(=N\S(=O)(=O)C([H])([H])[H])c2c1c1c(c([H])c2[H])c(N([H])[H])c([H])c([H])c1N([H])[H])([H])([H])[H],2.456418254
N(c1c(O[Li])c(N([H])[H])c(N([H])[H])c(O[Li])c1N([H])[H])([H])[H],2.4
C(Oc1c([H])c([H])c([H])c2c1C(=N\S(=O)(=O)C([H])([H])[H])/C(=N/S(=O)(=O)C([H])([H])[H])C(OC([H])([H])[H])=C2[H])([H])([H])[H],2.438219269
N#Cc1c(O[Li])c(O[Li])c(Cl)c(Cl)c1O[Li],1.2
N#Cc1c([H])c([H])c(C#N)c2c([H])c(C#N)c3c(c12)C(=N/S(=O)(=O)C([H])([H])[H])/C(=N/S(=O)(=O)C([H])([H])[H])C([H])=C3[H],3.263377763
O=C(O[H])C1=C([H])S/C(=C2/SC([H])=C(C(=O)O[H])S2)S1,1.2
C(S(=O)(=O)/N=C1\C([H])=c2c(c(OC([H])([H])[H])c3c(c2[H])c([H])c([H])c(OC([H])([H])[H])c3[H])=C([H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],3.255312304
O=C1C([N+]2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])([H])C(=O)C1([N+]1C([H])([H])C([H])([H])C([H])([H])C1([H])[H])[H],3.38
O=S(N=C1C([H])=C([H])C(=NS(C([H])([H])[H])(=O)=O)C([H])=C1[H])(C([H])([H])[H])=O,3.1
c1([H])c([H])c([H])c([H])c2c1c1c(c([H])c2[H])C(=O)C([H])=C([H])C1=O,2.586409576
C(c1c([H])c(C([H])([H])[H])c([H])c2c(C([H])([H])[H])c([H])c3c(c12)C(=N/S(=O)(=O)C([H])([H])[H])/C(=N/S(=O)(=O)C([H])([H])[H])C([H])=C3[H])([H])([H])[H],2.68990295
C(S(=O)(=O)/N=C1\C([H])=C(N([H])[H])c2c(c(N([H])[H])c(N([H])[H])c3c2c([H])c([H])c(N([H])[H])c3N([H])[H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.274221604
C(Oc1c(O[Li])c(O[Li])c(OC([H])([H])[H])c(O[Li])c1O[Li])([H])([H])[H],2.5
C(C1=c2c([H])c([H])n([H])c2=C(C([H])([H])[H])C(=O)C1=O)([H])([H])[H],2.5
C(S(=O)(=O)/N=C1\C([H])=C([H])/C(=N\S(=O)(=O)C([H])([H])[H])c2c1c(F)c1c(c2[H])c([H])c(F)c(F)c1[H])([H])([H])[H],2.84376709
C(S(=O)(=O)/N=C1\C(C([H])([H])[H])=C(C([H])([H])[H])/C(=N\S(=O)(=O)C([H])([H])[H])c2c1c1c(c([H])c2C([H])([H])[H])c(C([H])([H])[H])c([H])c([H])c1C([H])([H])[H])([H])([H])[H],2.429326584
C(Oc1c([H])c([H])c([H])c2c1c1c(c([H])c2OC([H])([H])[H])C(=N/S(=O)(=O)C([H])([H])[H])/C(=N/S(=O)(=O)C([H])([H])[H])C([H])=C1[H])([H])([H])[H],2.773452833
C(Oc1c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c2c1c([H])c1c(c2[H])=C([H])C(=N\S(=O)(=O)C([H])([H])[H])/C(=N\S(=O)(=O)C([H])([H])[H])C=1[H])([H])([H])[H],3.172796455
O=c1c2c([H])c([H])c3c(O[Li])n(O[Li])c(=O)c4c3c2c(c([H])c4[H])c(O[Li])n1O[Li],2.5
c1([H])c([H])c([H])c([H])c2c([H])c([H])c3c(c12)c([H])c([H])c1c3C(=O)C(=O)C([H])=C1[H],2.553842973
C(c1c([H])c([H])c([H])c2c1C(=O)C(=O)c1c-2c([H])c([H])c([H])c1[H])([H])([H])[H],2.332390069
N#Cc1c([H])c2c(c(C#N)c1C#N)c([H])c([H])c1c2C(C#N)=C(C#N)C(=N\S(=O)(=O)C([H])([H])[H])/C1=N\S(=O)(=O)C([H])([H])[H],3.75412992
C(S(=O)(=O)/N=C1\C(N([H])[H])=c2c(c(N([H])[H])c(N([H])[H])c3c2c(N([H])[H])c(N([H])[H])c(N([H])[H])c3[H])=C(N([H])[H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.479373791
O=C1C([H])=C(C([H])([H])[H])C(=O)C([H])=C1C([H])([H])[H],2.8
O=C1C([H])=C(OC([H])([H])[H])C(=O)C([H])=C1OC([H])([H])[H],2.8
C(S(=O)(=O)/N=C1\C([H])=C(N([H])[H])/C(=N\S(=O)(=O)C([H])([H])[H])c2c1c1c(c([H])c2[H])c(N([H])[H])c([H])c([H])c1N([H])[H])([H])([H])[H],2.474824045
C(c1c([H])c([H])c(/N=C(/c2c([H])c([H])c(N(c3c([H])c([H])c(/C(=N/c4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])[H])c([H])c3[H])c3c([H])c([H])c(/C(=N/c4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])[H])c([H])c3[H])c([H])c2[H])[H])c([H])c1[H])([H])([H])[H],0.7
Clc1c([H])c([H])c(Cl)c2c1C(=O)c1c(c(Cl)c([H])c([H])c1Cl)C2=O,2.504609931
C(S(=O)(=O)/N=C1\C(N([H])[H])=c2c(c(N([H])[H])c3c(c2[H])c(N([H])[H])c([H])c(N([H])[H])c3N([H])[H])=C([H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.756287882
C(OC1=C([H])C(=O)C([H])=C([H])C1=O)([H])([H])[H],2.600010922
Clc1c(=O)c(=O)c(Cl)c2c1c1c(c3c2c(Cl)c([H])c([H])c3Cl)c(=O)c([H])c([H])c1=O,3.36149474
C(OC1=C([H])C(OC([H])([H])[H])=C([H])C(=N/S(=O)(=O)C([H])([H])[H])/C1=N/S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.807162315
O=c1c([H])c([H])c(=O)c2c(OC([H])([H])[H])c3c(c(OC([H])([H])[H])c12)c(OC([H])([H])[H])c(=O)c(=O)c3OC([H])([H])[H],3.128356172
C(Oc1c(OC([H])([H])[H])c([H])c([H])c2c1C(=O)c1c(c([H])c([H])c([H])c1[H])C2=O)([H])([H])[H],2.18392467
c1([H])c([H])c([H])c([H])c2c1C(=O)C(=O)C([H])=C2N([H])[H],2.234881826
C(c1c(O[Li])c(O[H])c(SC([H])([H])[H])c(O[Li])c1O[H])([H])([H])[H],2.05
O=c1c(Cl)c(Cl)c(=O)c2c(=O)c3c(c(=O)c1=2)c([H])c([H])c([H])c3[H],3.291572327
O=c1n(C([H])([H])[H])c(=O)c2c3c1c([H])c1c4c5c(ss1)c([H])c1c(=O)n(C([H])([H])[H])c(=O)c6c1c5c1c(c43)c(c2[H])ssc1c6[H],2.3
S(C(c1c([H])c([H])c(C(S[H])=S)c([H])c1[H])=S)[H],1.5
C(Oc1c([H])c([H])c2c(c1[H])c(OC([H])([H])[H])c([H])c1c2/C(=N/S(=O)(=O)C([H])([H])[H])C(OC([H])([H])[H])=C([H])/C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.465104132
C(c1c2c(c(C([H])([H])[H])s1)SC([H])([H])C([H])([H])S2)([H])([H])[H],2.2
O=C1C([H])=C([H])C(=O)C2=C1C1([H])C3=C(C2([H])C2=C1C(=O)C([H])=C([H])C2=O)C(=O)C([H])=C([H])C3=O,2.6
C(OC1=C(OC([H])([H])[H])C(=N\S(=O)(=O)C([H])([H])[H])/C(=N\S(=O)(=O)C([H])([H])[H])c2c(OC([H])([H])[H])c3c(c([H])c21)c([H])c([H])c([H])c3OC([H])([H])[H])([H])([H])[H],2.339365695
N#Cc1c(C#N)c(C#N)c([H])c2c1c([H])c([H])c1c2C([H])=C([H])C(=N\S(=O)(=O)C([H])([H])[H])/C1=N\S(=O)(=O)C([H])([H])[H],3.261516503
C(c1c([H])c2c(c([H])c1C([H])([H])[H])c(C([H])([H])[H])c1c(c2C([H])([H])[H])C([H])=C([H])C(=N\S(=O)(=O)C([H])([H])[H])/C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.511222013
[Li]OC1([H])C([H])=C([H])c2c3c(c([H])c([H])c2=C1[H])=C([H])C(O[Li])([H])C([H])=C3[H],3.11
C(=C(C(N1C(=O)C(=O)N(C(C(=C([H])[H])[H])([H])[H])C(=O)C1=O)([H])[H])[H])([H])[H],2.5
C(c1c(C([H])([H])[H])c([H])c([H])c2c1c(C([H])([H])[H])c1c(c2C([H])([H])[H])C(C([H])([H])[H])=C([H])C(=N\S(=O)(=O)C([H])([H])[H])/C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.443389435
N#Cc1c([H])c2c(c([H])c1[H])c(C#N)c(C#N)c1c2C(C#N)=C([H])C(=N\S(=O)(=O)C([H])([H])[H])/C1=N\S(=O)(=O)C([H])([H])[H],3.560972518
C(S(=O)(=O)/N=C1\C([H])=c2c(c(Cl)c([H])c3c2c(Cl)c([H])c(Cl)c3[H])=C(Cl)\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],3.260689277
O(c1c([H])c([H])c(O[H])c([H])c1[H])[H],2.7
O=C1C([H])=C([H])C2=C([H])C(=O)C([H])=C([H])C2=C1[H],2.76
N(c1c([H])c(N([H])[H])c(N([H])[H])c2c1-c1c(c(N([H])[H])c([H])c([H])c1[H])C(=N\S(=O)(=O)C([H])([H])[H])/C2=N\S(=O)(=O)C([H])([H])[H])([H])[H],2.14579468
O=C(c1c([H])c([H])c(-c2c3c([H])c([H])c(n3[H])c(-c3c([H])c([H])c(C(O[H])=O)c([H])c3[H])c3nc(c(-c4c([H])c([H])c(C(O[H])=O)c([H])c4[H])c4c([H])c([H])c(c(-c5c([H])c([H])c(C(O[H])=O)c([H])c5[H])c5nc2C([H])=C5[H])n4[H])C([H])=C3[H])c([H])c1[H])O[H],1.0
O=C1c2c([H])c([H])c([H])nc2-c2c(c([H])c([H])c([H])n2)C1=O,2.25
Clc1c([H])c([H])c(Cl)c2c1C(=O)C(=O)C([H])=C2Cl,2.863800411
O(C(c1c([H])c([H])c([N+]([O-])=O)c([H])c1[H])=O)[H],2.2
c1([H])c(N([H])[H])c([H])c([H])c2c1C(=O)C(N([H])[H])=C([H])C2=O,2.123772238
C(Oc1c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c2c1C(=O)c1c(c([H])c([H])c([H])c1[H])C2=O)([H])([H])[H],2.032968885
O=c1n([H])c(=O)c2nc3c([H])c(C([H])([H])[H])c(Br)c([H])c3n(C([C@](O[H])([C@](O[H])([C@](O[H])(C(O[H])([H])[H])[H])[H])[H])([H])[H])c-2n1,2.62
O=c1c2c3p4c5c1nc([H])nc5c(=O)c1c4c(c(=O)c3nc([H])n2)nc([H])n1,2.81
O=C1c2c(nc3c([H])c(O[H])c(O[H])c([H])c3n2)C(=O)c2c1nc1c([H])c(O[H])c(O[H])c([H])c1n2,2.4
N#CN(c1c(F)c([H])c(N(C#N)[H])c(F)c1[H])[H],3.35
C(C(=O)N(c1c([H])c([H])c(O[H])c([H])c1[H])[H])([H])([H])[H],0.7
O=C(c1c([H])c(N2c3c([H])c([H])c([H])c([H])c3N(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c32)c([H])c([H])c1[H])OC([H])([H])[H],3.3
C(C1=C([H])C(=O)C([H])=C(C(C2=C([H])C(=O)C([H])=C(C(C3=C([H])C(=O)C([H])=C(C(C4=C([H])C(=O)C([H])=C(C(C([H])([H])[H])([H])[H])C4=O)([H])[H])C3=O)([H])[H])C2=O)([H])[H])C1=O)([H])([H])[H],2.6
C1([H])=C(Cl)C(=O)C(=O)c2c1c(Cl)c([H])c([H])c2[H],2.869547459
N#CC1=C(C#N)C(=N\S(=O)(=O)C([H])([H])[H])/C(=N\S(=O)(=O)C([H])([H])[H])c2c(C#N)c3c(c(C#N)c21)c([H])c(C#N)c([H])c3C#N,3.771501677
C(C(C([H])([H])[H])(C([H])([H])[H])c1c([H])c([H])c(-c2nnc(-c3c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])nn2)c([H])c1[H])([H])([H])[H],2.3
c12c3c4c(Cl)c(=O)c(=O)c3c([H])c([H])c1c(=O)c(=O)c(Cl)c2c(Cl)c4Cl,3.468389827
O(/N=C(C(/C([H])([H])[H])=N/O[H])\C([H])([H])[H])[H],2.6
C(Oc1c(=O)c2c([H])c(=O)c(=O)c([H])c-2c(=O)c1OC([H])([H])[H])([H])([H])[H],3.171075894
C(Oc1c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c2c1C(=N/S(=O)(=O)C([H])([H])[H])/C(=N/S(=O)(=O)C([H])([H])[H])c1c-2c([H])c([H])c(OC([H])([H])[H])c1[H])([H])([H])[H],2.371834338
O(c1c(O[H])c([H])c([H])c2c1c1c([H])c([H])c([H])c([H])c1c([H])c2[H])[H],2.91
[Li]Oc1c([H])c([H])c(O[Li])c(-c2c3c([H])c([H])c([H])c([H])c3c(-c3c(O[Li])c([H])c([H])c(O[Li])c3[H])c3c2c([H])c([H])c([H])c3[H])c1[H],2.7
O=C1C([H])=C([H])C(=O)C([H])=C1[H],2.55
O=C1C(=O)C([H])=C([H])C(Cl)=C1[H],3.009583854
O=C1C(=O)C([H])=C(Cl)c2c1c([H])c1c(c2[H])c([H])c([H])c([H])c1[H],2.558249043
O=C1C(=O)C(N([H])[H])=C([H])C([H])=C1N([H])[H],2.495606223
O=C1C([H])=C([H])C(=O)C(c2c([H])c([H])c(-c3c([H])c(-c4c([H])c([H])c(C5=C([H])C(=O)C([H])=C([H])C5=O)c([H])c4[H])c([H])c(-c4c([H])c([H])c(C5=C([H])C(=O)C([H])=C([H])C5=O)c([H])c4[H])c3[H])c([H])c2[H])=C1[H],2.7
O=c1c(Cl)c([H])c(=O)c2c1c1c(c(Cl)c2Cl)c(=O)c([H])c(Cl)c1=O,3.006327193
O=C(O[Li])/C(=C(C(=C(C(=C(/C(O[Li])=O)[H])/[H])\[H])/[H])\[H])[H],1.49
C(=c1c(=N[H])nc2nc(C([H])([H])[H])c(C([H])([H])[H])c3ssc1=c23)([H])[H],2.0
C(S(=O)(=O)/N=C1\C(N([H])[H])=C(N([H])[H])/C(=N\S(=O)(=O)C([H])([H])[H])c2c1c(N([H])[H])c1c(c2[H])c([H])c([H])c(N([H])[H])c1[H])([H])([H])[H],2.134833928
[Li]Oc1c([H])c([H])c(O[Li])c2c1c1c([H])c([H])c([H])c([H])c1c([H])c2[H],2.39
O(c1c(C#N)c(C#N)c(O[H])c(Cl)c1Cl)[H],3.3
c12c([H])c([H])c3c4c1c(c([H])c([H])c4SS3)SS2,2.6
Fc1c2c(c([H])c([H])c1[H])N(c1c([H])c([H])c([H])c([H])c1[H])c1c(c([H])c([H])c([H])c1[H])N2c1c([H])c([H])c([H])c([H])c1[H],3.35
S(C(c1c([H])c([H])c(-c2c([H])c([H])c(C(S[H])=S)c([H])c2[H])c([H])c1[H])=S)[H],1.3
C(N(C1([H])C(O[H])=C(C(N([H])[H])=O)C(=O)C2(O[H])C(O[H])=C3C(=O)c4c(c([H])c([H])c([H])c4O[H])C(O[H])(C([H])([H])[H])C3([H])C(O[H])([H])C12[H])C([H])([H])[H])([H])([H])[H],0.2
C(S(=O)(=O)/N=C1\C(Cl)=C([H])/C(=N\S(=O)(=O)C([H])([H])[H])c2c1c([H])c1c(c2[H])c([H])c([H])c(Cl)c1[H])([H])([H])[H],2.773039219
C(OC1=C(O[Li])C(=O)C(OC([H])([H])[H])=C(O[Li])C1=O)([H])([H])[H],2.5
C(S(=O)(=O)/N=C1\C([H])=C([H])c2c(c3c(c(Cl)c2Cl)c(Cl)c([H])c(Cl)c3Cl)\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.992047451
C(S(=O)(=O)/N=C1C(=N/S(=O)(=O)C([H])([H])[H])/C(N([H])[H])=C([H])c2c/1c([H])c(N([H])[H])c(N([H])[H])c2[H])([H])([H])[H],2.266156145
C(c1c(C([H])([H])[H])c([H])c([H])c2c1/C(=N\S(=O)(=O)C([H])([H])[H])c1c(c([H])c([H])c([H])c1[H])/C2=N/S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.228517336
C(Oc1c(OC([H])([H])[H])c([H])c([H])c2c1/C(=N\S(=O)(=O)C([H])([H])[H])c1c(c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c1[H])/C2=N/S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.146621907
C(Oc1c([H])c2c(c([H])c1[H])C(=O)c1c(c([H])c(OC([H])([H])[H])c([H])c1[H])C2=O)([H])([H])[H],2.162085889
C(Oc1c(OC([H])([H])[H])c(=O)c(=O)c2c(OC([H])([H])[H])c(=O)c(=O)c(OC([H])([H])[H])c1-2)([H])([H])[H],3.03084793
Clc1c(Cl)c(Cl)c(Cl)c2c1-c1c(c([H])c(Cl)c(Cl)c1Cl)C(=N\S(=O)(=O)C([H])([H])[H])/C2=N\S(=O)(=O)C([H])([H])[H],2.801164922
C(C1=C(C([H])([H])[H])C(=O)C([H])=C([H])C1=O)([H])([H])[H],2.613229132
C(OC1=C(OC([H])([H])[H])C(=O)c2c(c([H])c([H])c([H])c2[H])C1=O)([H])([H])[H],2.287946233
C(OC1=C(OC([H])([H])[H])C(=O)C(OC([H])([H])[H])=C(OC([H])([H])[H])C1=O)([H])([H])[H],2.274344887
O=C1C(=O)C([H])=C(N([H])[H])c2c1c(N([H])[H])c([H])c([H])c2[H],2.082393495
O=c1c([H])c([H])c(=O)c2c([H])c(Cl)c3c(c12)c(Cl)c([H])c1c3c(=O)c([H])c([H])c1=O,2.986020958
O=C(C1([H])C(C(=C([H])[H])[H])([H])C([H])([H])C(C(=C([H])[H])[H])([H])C1(C(OC(c1c([H])c([H])c2c(c1[H])Sc1c(c([H])c([H])c([H])c1[H])S2)([H])[H])=O)[H])OC(c1c([H])c([H])c2c(c1[H])Sc1c(c([H])c([H])c([H])c1[H])S2)([H])[H],4.0
C(C(C(c1c([H])c2c(c(=C3SC([H])=C([H])S3)c3c([H])c([H])c([H])c([H])c3c2=C2SC([H])=C([H])S2)c([H])c1[H])(C([H])([H])[H])[H])([H])[H])([H])([H])[H],3.2
O(c1c([H])c2c([H])c([H])c([H])c([H])c2c([H])c1O[H])[H],3.34
C(Oc1c([H])c(=O)c(=O)c2c([H])c([H])c(=O)c(=O)c1=2)([H])([H])[H],3.441570271
