Voltage,SMILES
2.691557403,CS(=O)(=O)\N=C\1C=CC(=N/S(=O)(=O)C)\c(cc2C)c1c(c23)c(C)ccc3C
2.807162315,COC1=CC(OC)=CC(=N/S(=O)(=O)C)/C1=N/S(=O)(=O)C
2.372041144,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(N)=Cc(c(N)c2N)c1c(c23)c(N)cc(N)c3N
3.454467098,CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c2F)c=1cc(c23)cccc3F
2.374522824,COC1=CC(=N/S(=O)(=O)C)\C(=N/S(=O)(=O)C)\c(c2OC)c1c(OC)c(c23)c(OC)cc(OC)c3OC
3.608744852,N#Cc1c(C#N)c(C#N)cc(c12)c(C#N)c3c(c2C#N)/C(=N/S(=O)(=O)C)C(\C(C#N)=C3)=N\S(=O)(=O)C
2.622070372,CS(=O)(=O)/N=C\1c(cc(Cl)c(Cl)c2)c2C(=N\S(=O)(=O)C)\c(c13)c(Cl)cc(Cl)c3Cl
2.238237248,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c2N)c1c(N)c(c23)ccc(N)c3N
2.289111682,CC1=C(C)/C(=N\S(=O)(=O)C)C(=N\S(=O)(=O)C)\c(c12)cc(C)cc2C
2.530661837,Cc1cc(C)cc2c(C)c(C)c(c3c12)/C(=N/S(=O)(=O)C)C=CC\3=N/S(=O)(=O)C
2.388585676,Nc1cccc(c12)/C(=N/S(=O)(=O)C)C(N)=CC\2=N/S(=O)(=O)C
2.410920793,COc1cccc2cc(OC)c(c3c12)/C(=N/S(=O)(=O)C)C=C(OC)C\3=N/S(=O)(=O)C
2.25478178,CS(=O)(=O)\N=C(C(=C1)N)\C(=N\S(=O)(=O)C)\c(c12)cc(N)c(N)c2N
2.166682151,CS(=O)(=O)/N=C\1c(cccc2)c2C(=N\S(=O)(=O)C)\c(c13)cc(N)cc3N
2.448145988,Cc1cc(C)cc(c2C)c1cc(c23)C(=N\S(=O)(=O)C)\C(C)=CC\3=N/S(=O)(=O)C
2.781518292,CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c1c23)ccc3ccc(N)c2N
2.494470675,Cc1c(C)ccc2cc(C)c(c3c12)/C(=N/S(=O)(=O)C)C(\C(C)=C3C)=N\S(=O)(=O)C
2.969919141,COc1c(OC)c(OC)cc(c12)c=3c(cc2OC)=CC(=N/S(=O)(=O)C)/C(C3)=N/S(=O)(=O)C
2.542656622,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c2)c1cc(c23)ccc(N)c3N
2.754840235,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(F)c(c2)c1cc(c23)ccc(F)c3F
3.229668281,CS(=O)(=O)\N=C(C1F)/C(=N/S(=O)(=O)C)C(F)=c2c=1cc(F)c(c23)c(F)ccc3F
2.218590618,Nc1c(N)c(N)cc2/C(=N/S(=O)(=O)C)C(=N\S(=O)(=O)C)\c(c3c12)cccc3N
2.863206914,CS(=O)(=O)\N=C\1C=C(F)C(=N/S(=O)(=O)C)\c(c12)c(F)cc3c2cc(F)cc3F
2.328198137,CS(=O)(=O)\N=C\1C=C(N)C(=N/S(=O)(=O)C)\c(c12)c(N)cc3c2ccc(c3)N
4.151612282,CS(=O)(=O)/N=C(\C=1C#N)/C(=N\S(=O)(=O)C)C=c(c2C#N)c1c(C#N)c(c23)cc(C#N)cc3C#N
2.187362815,COc1c(OC)ccc(c12)C(=N/S(=O)(=O)C)\c3c(C\2=N\S(=O)(=O)C)cccc3OC
2.125734436,Cc1c(C)cc(C)c(c12)/C(=N\S(=O)(=O)C)c3c(c(C)c(C)cc3)C\2=N\S(=O)(=O)C
2.550308468,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(N)=Cc(c1c23)ccc3ccc(N)c2N
3.396354432,N#Cc1c(C#N)ccc2ccc(c3c12)/C(=N/S(=O)(=O)C)/C(C=C3C#N)=N/S(=O)(=O)C
2.156135012,Nc1c(N)ccc2/C(=N/S(=O)(=O)C)C(=N\S(=O)(=O)C)\c(c3c12)ccc(c3)N
2.104226546,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(N)=C(N)c(c12)c(N)c3c(c2N)cccc3
2.483509923,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(N)=Cc(c12)c3c(cc2N)cc(N)cc3
2.400166848,CS(=O)(=O)\N=C(C=C1N)\C(=N/S(=O)(=O)C)\c(cc2N)c1c(c23)cccc3N
2.302554113,COc1c(OC)cc(OC)c2/C(=N/S(=O)(=O)C)C(=N\S(=O)(=O)C)\c(c3c12)cccc3OC
2.284768742,CS(=O)(=O)\N=C\1C(N)=CC(=N/S(=O)(=O)C)\c(c1c23)cc(N)c2cccc3N
3.327487821,CS(=O)(=O)\N=C(\C1Cl)/C(=N/S(=O)(=O)C)C=c2c=1c(Cl)c(Cl)c(c23)c(Cl)cc(Cl)c3Cl
3.715663885,CS(=O)(=O)/N=C(\C=1C#N)C(=N/S(=O)(=O)C)\C(C#N)=c2ccc(c3c12)c(C#N)ccc3
2.402234914,CS(=O)(=O)\N=C(C1N)\C(=N/S(=O)(=O)C)C(N)=c(c=1c23)cc(N)c2cc(N)cc3N
4.202279908,N#Cc1c(C#N)ccc(c2C#N)c1cc(c23)=C(C#N)/C(=N\S(=O)(=O)C)C(\C=3C#N)=N/S(=O)(=O)C
3.074770107,CS(=O)(=O)/N=C(\C=1C)C(=N/S(=O)(=O)C)\C(C)=c(c2)c1cc(c23)cc(C)cc3C
2.426224484,COc(cc1)cc(c2OC)c1c(OC)c(c23)C(OC)=CC(=N/S(=O)(=O)C)\C\3=N/S(=O)(=O)C
3.305979931,CS(=O)(=O)\N=C(\C1Cl)/C(=N/S(=O)(=O)C)C=c(c=12)c3c(cc2Cl)cc(Cl)c(Cl)c3
2.326336877,CS(=O)(=O)\N=C(C=C1N)\C(=N/S(=O)(=O)C)\c(c1c23)c(N)c(N)c2ccc(N)c3N
2.30338134,COc1c(OC)c(OC)cc(c12)/C(=N\S(=O)(=O)C)c3c(C\2=N\S(=O)(=O)C)cccc3
2.647714396,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c2OC)c1cc(c23)c(OC)ccc3OC
2.383208703,COc1c(OC)ccc2/C(=N/S(=O)(=O)C)C(=N\S(=O)(=O)C)\c(c3c12)cc(OC)c(c3)OC
2.556926281,COc1c(OC)c(OC)c(OC)c2ccc(c3c12)/C(=N/S(=O)(=O)C)/C(=N/S(=O)(=O)C)C=C3OC
2.276703283,Cc1c(C)c(C)c(C)c(c12)/C(=N\S(=O)(=O)C)/C(C=C2C)=N/S(=O)(=O)C
3.479490702,CS(=O)(=O)/N=C(C1Cl)\C(=N\S(=O)(=O)C)C(Cl)=c(c=12)cc3c(c2Cl)cccc3Cl
2.22582885,CS(=O)(=O)\N=C(C=C1N)\C(=N/S(=O)(=O)C)\c(c12)cc3c(c2N)cc(N)c(c3)N
2.958751582,Cc1c(C)c(C)c(C)c(c12)cc(C)c=3c2=CC(=N\S(=O)(=O)C)/C(C3)=N\S(=O)(=O)C
2.824947686,CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c2Cl)c1c(Cl)c(c23)c(Cl)ccc3Cl
2.396237521,COc1c(OC)ccc(c12)c3c(c(OC)ccc3)/C(=N\S(=O)(=O)C)C\2=N/S(=O)(=O)C
3.287367333,CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c(F)c2F)c=1c(c23)cc(F)cc3F
2.769109893,CS(=O)(=O)/N=C(\C1N)/C(=N\S(=O)(=O)C)C=c2ccc(c3c=12)cc(N)c(c3)N
3.627977869,N#Cc1c(C#N)c(C#N)cc(c12)c(C#N)c3c(c2C#N)C=C(C#N)/C(=N\S(=O)(=O)C)C\3=N/S(=O)(=O)C
3.301636991,N#Cc(c1)cc(C#N)c(c1c23)ccc2/C(=N/S(=O)(=O)C)C=C(C#N)/C3=N\S(=O)(=O)C
3.639972654,N#Cc1c(C#N)c(C#N)c(C#N)c(c12)C(=NS(=O)(=O)C)c3c(C2=NS(=O)(=O)C)c(C#N)c(C#N)c(C#N)c3C#N
3.491692293,c1cc(C#N)cc(c12)c=3c(cc2C#N)=CC(=N/S(=O)(=O)C)/C(C3)=N/S(=O)(=O)C
2.56561216,Cc1c(C)ccc(c12)/C(=N\S(=O)(=O)C)/C(C=C2)=N/S(=O)(=O)C
2.360666779,COc1cc(OC)c(OC)c(c12)C=C(OC)C(=N/S(=O)(=O)C)\C\2=N\S(=O)(=O)C
2.471515138,COc(c1)c(OC)cc(c2)c1cc(c23)C(OC)=CC(=N/S(=O)(=O)C)\C\3=N/S(=O)(=O)C
2.305656213,CS(=O)(=O)\N=C\1C(N)=CC(=N/S(=O)(=O)C)\c(c12)c(N)c(N)c3c2ccc(c3)N
2.581743077,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(N)=Cc(c1c23)ccc2c(N)c(N)cc3N
2.648955235,Cc1c(C)ccc(c12)/C(=N/S(=O)(=O)C)C=CC\2=N/S(=O)(=O)C
2.184674329,Cc1ccc(C)c(c12)/C(=N\S(=O)(=O)C)c3c(C\2=N\S(=O)(=O)C)cc(C)cc3
2.135247542,CS(=O)(=O)\N=C(C(N)=C1N)\C(=N/S(=O)(=O)C)\c(c12)cc3c(c2N)cc(N)c(c3)N
2.496538742,CS(=O)(=O)/N=C\1c(ccc(Cl)c2)c2C(=N\S(=O)(=O)C)\c(c13)cccc3Cl
2.521769152,CS(=O)(=O)\N=C(C=C1N)\C(=N/S(=O)(=O)C)\c(c1c23)ccc2c(N)ccc3N
2.992047451,CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c2c1c(Cl)c(Cl)c(c23)c(Cl)cc(Cl)c3Cl
2.481648664,CC1=C(C)/C(=N\S(=O)(=O)C)C(=N/S(=O)(=O)C)\c(c1c23)c(C)c(C)c3cccc2C
2.314135285,COC1=C(OC)C(=N/S(=O)(=O)C)\C(=N/S(=O)(=O)C)\c(c2OC)c1cc(c23)c(OC)ccc3OC
2.352394514,c1cc(C)cc(c2C)c1cc(c23)C(=N\S(=O)(=O)C)\C(C)=C(C)/C3=N\S(=O)(=O)C
2.469653879,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(N)=Cc(c2N)c1cc(c23)cc(N)cc3
2.774486866,CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)C=c(cc2N)c=1c(c23)ccc(N)c3N
2.308137893,Cc1c(C)c(C)cc2/C(=N/S(=O)(=O)C)C(=N\S(=O)(=O)C)\c(c3c12)c(C)ccc3
2.410713986,c1cc(C)cc(c2C)c1cc(c23)/C(=N/S(=O)(=O)C)C(\C(C)=C3C)=N\S(=O)(=O)C
2.504190587,COc1c(OC)cc(OC)c(c12)c(OC)cc3c2/C(=N/S(=O)(=O)C)C(OC)=C(OC)C\3=N/S(=O)(=O)C
2.463036066,CS(=O)(=O)\N=C\1C(=N\S(=O)(=O)C)\C(C)=C(C)c(c2)c1cc(c23)cc(C)cc3C
2.2523001,CS(=O)(=O)\N=C(C(N)=C1N)\C(=N/S(=O)(=O)C)\c(c1c23)c(N)c(N)c2ccc(N)c3N
2.368939045,CS(=O)(=O)\N=C(C(=C1)N)\C(=N/S(=O)(=O)C)\c2c1cc(N)c(c23)c(N)ccc3N
2.622277179,CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)\C(N)=c(c=1c23)c(N)cc3cc(N)c(N)c2N
3.201335771,CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c=1c23)ccc2c(F)ccc3F
2.325096037,CS(=O)(=O)\N=C\1C(OC)=C(OC)C(=N/S(=O)(=O)C)\c(c1c23)c(OC)cc2cc(OC)cc3OC
3.662928191,N#Cc1c(C#N)cc(C#N)c(c12)c(C#N)c3c(c2C#N)/C(=N/S(=O)(=O)C)C(\C(C#N)=C3)=N\S(=O)(=O)C
3.232977187,Cc1c(C)cc(C)c(c12)cc=3c(c2C)=CC(=N\S(=O)(=O)C)\C(C3)=N\S(=O)(=O)C
2.665706573,Clc1cccc2/C(=N/S(=O)(=O)C)C(=N\S(=O)(=O)C)\c(c3c12)ccc(Cl)c3
2.37845215,COc1c(OC)c(OC)c(OC)c2cc(OC)c(c3c12)/C(=N/S(=O)(=O)C)C(OC)=CC\3=N/S(=O)(=O)C
2.370800305,COC1=C(OC)C(=N/S(=O)(=O)C)\C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)cc(OC)cc3OC
1.96856139,CS(=O)(=O)\N=C(C(N)=C1N)\C(=N/S(=O)(=O)C)\c(c2N)c1c(N)c(c23)cc(N)cc3N
3.771501677,N#CC1=C(C#N)/C(=N\S(=O)(=O)C)C(=N/S(=O)(=O)C)\c(c2C#N)c1c(C#N)c(c23)cc(C#N)cc3C#N
2.434910363,Cc1c(C)cc(C)c(c12)c3c(cc2C)C(C)=C(C)/C(=N\S(=O)(=O)C)C\3=N/S(=O)(=O)C
2.217556584,CS(=O)(=O)\N=C\1C=C(N)C(=N/S(=O)(=O)C)\c(c2N)c1cc(c23)cccc3N
2.14579468,Nc1cc(N)c(N)c(c12)/C(=N/S(=O)(=O)C)C(=N\S(=O)(=O)C)\c3c2cccc3N
2.209904739,Cc1cc(C)c(C)c(c12)/C(=N/S(=O)(=O)C)C(=N\S(=O)(=O)C)\c3c2cc(C)cc3C
2.597460382,CS(=O)(=O)/N=C1\C(C)=CC(=N/S(=O)(=O)C)\c(c12)cc3c(c2)cccc3
2.367284592,CS(=O)(=O)\N=C\1C=C(C)/C(=N\S(=O)(=O)C)c(c2C)c1c(C)c(c23)cccc3C
2.665086153,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2c1ccc(c23)c(N)c(N)c(N)c3N
2.922767227,N#Cc(c1)c(C#N)cc(c12)/C(=N\S(=O)(=O)C)c3c(C\2=N\S(=O)(=O)C)cccc3
2.566439386,CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c2OC)c1cc(c23)cccc3OC
2.915115381,CS(=O)(=O)\N=C(C(F)=C1)\C(=N/S(=O)(=O)C)\c2c1cc(F)c(c23)c(F)c(F)cc3F
2.552790148,COc1c(OC)cc(OC)c(c12)/C(=N/S(=O)(=O)C)C=CC\2=N/S(=O)(=O)C
2.895055137,CS(=O)(=O)\N=C\1C=C(Cl)C(=N/S(=O)(=O)C)\c(cc2Cl)c1c(c23)ccc(Cl)c3Cl
2.031016995,CS(=O)(=O)/N=C\1c(cc(N)c(c2)N)c2C(=N\S(=O)(=O)C)\c(c13)ccc(N)c3N
3.560972518,N#Cc(c1)ccc(c(C#N)c2C#N)c1c(c23)C(C#N)=CC(=N/S(=O)(=O)C)\C\3=N/S(=O)(=O)C
2.507499494,Cc1c(C)cc(C)c(c12)cc3c(c2C)C=C(C)/C(=N\S(=O)(=O)C)C\3=N/S(=O)(=O)C
2.755253848,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)cc3c(c2)cc(F)c(F)c3
2.088302434,CS(=O)(=O)\N=C\1C(N)=C(N)C(=N/S(=O)(=O)C)\c(c2N)c1c(N)c(c23)ccc(N)c3N
2.102158479,Cc1c(C)c(C)cc(c12)C(=NS(=O)(=O)C)c3c(c(C)c(C)c(C)c3)C2=NS(=O)(=O)C
2.405957433,CS(=O)(=O)\N=C(C1N)\C(=N\S(=O)(=O)C)C(N)=c(c=12)c(N)c(N)c(N)c2N
2.226656077,Cc1cc(C)cc2c(C)c(C)c(c3c12)C(=N\S(=O)(=O)C)\C(C)=C(C)/C3=N\S(=O)(=O)C
2.230378596,Nc1cc(N)cc2/C(=N/S(=O)(=O)C)C(=N\S(=O)(=O)C)\c(c3c12)cc(N)c(c3)N
2.4547638,Cc1c(C)c(C)c(C)c(c12)cc3c(c2C)C(=N\S(=O)(=O)C)\C(C)=CC\3=N/S(=O)(=O)C
2.393962648,CS(=O)(=O)\N=C(C=C1N)\C(=N/S(=O)(=O)C)\c(c1c23)c(N)cc3ccc(N)c2N
2.377624924,Cc(c1)c(C)cc(c2C)c1cc(c23)/C(=N/S(=O)(=O)C)C(\C(C)=C3C)=N\S(=O)(=O)C
2.40740508,Cc1c(C)ccc(c12)c(C)c3c(c2C)/C(=N/S(=O)(=O)C)C(\C(C)=C3)=N\S(=O)(=O)C
2.328404943,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(N)=Cc(c1c23)cc(N)c2cc(N)c(N)c3N
2.465104132,COc(cc1)cc(c1c23)c(OC)cc2/C(=N/S(=O)(=O)C)C=C(OC)C\3=N/S(=O)(=O)C
2.405957433,CS(=O)(=O)\N=C\1C=C(N)C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)c(N)ccc3N
2.208250286,CS(=O)(=O)\N=C(C(N)=C1N)\C(=N/S(=O)(=O)C)\c(c12)c(N)cc3c2cc(N)c(N)c3N
2.479373791,CS(=O)(=O)\N=C(C1N)\C(=N/S(=O)(=O)C)C(N)=c(c=1c23)c(N)c(N)c2cc(N)c(N)c3N
2.031844222,Nc1c(N)cc(N)c(c12)/C(=N/S(=O)(=O)C)C(=N\S(=O)(=O)C)\c3c2cc(N)cc3
2.167095764,CS(=O)(=O)\N=C\1C(N)=CC(=N/S(=O)(=O)C)\c(c2N)c1cc(c23)ccc(N)c3N
2.765800987,COc1c(OC)ccc2cc(OC)c(c3c12)/C(=N/S(=O)(=O)C)/C(C=C3)=N/S(=O)(=O)C
2.99763123,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc(c(F)c2F)c1c(c23)cccc3F
2.418779445,COc1c(OC)c(OC)c(OC)c(c12)cc3c(c2)/C(=N/S(=O)(=O)C)C(OC)=C(OC)C\3=N/S(=O)(=O)C
3.258414404,N#Cc(c1)c(C#N)cc(c1c23)cc(C#N)c2C=CC(=N/S(=O)(=O)C)\C\3=N/S(=O)(=O)C
2.464897326,CS(=O)(=O)\N=C(C1N)\C(=N/S(=O)(=O)C)C(N)=c(cc2N)c=1c(c23)cc(N)c(N)c3N
2.341433762,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(N)=Cc2cc(N)c(c3c12)ccc(c3)N
2.833426758,CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)cc(Cl)c(Cl)c3Cl
2.889471358,CS(=O)(=O)\N=C\1C(F)=CC(=N/S(=O)(=O)C)\c2c1cc(F)c(c23)c(F)cc(F)c3F
3.292537499,CS(=O)(=O)\N=C(\C1Cl)/C(=N/S(=O)(=O)C)C=c2c=1cc(Cl)c(c23)c(Cl)cc(Cl)c3Cl
3.309495644,CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1c(Cl)c(Cl)c(c23)cc(Cl)cc3
3.364092597,N#Cc(c1)ccc(c1c23)c(C#N)cc2C(=N\S(=O)(=O)C)\C(C#N)=CC\3=N/S(=O)(=O)C
2.466758586,CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C(N)=Cc(c12)cccc2
3.330796728,c1cccc2cc(C#N)c(c=3c12)=CC(=N\S(=O)(=O)C)\C(C3)=N\S(=O)(=O)C
2.187569622,Cc1c(C)c(C)cc(c12)/C(=N\S(=O)(=O)C)c3c(c(C)ccc3)C\2=N\S(=O)(=O)C
3.781428396,N#Cc1c(C#N)ccc2cc(C#N)c(c3c12)C(C#N)=C(C#N)/C(=N\S(=O)(=O)C)C\3=N/S(=O)(=O)C
2.351153674,CS(=O)(=O)\N=C\1C(N)=CC(=N/S(=O)(=O)C)\c(c1c23)c(N)cc3ccc(N)c2N
3.744823621,N#Cc(c1)c(C#N)c(C#N)c(cc2C#N)c1c(c23)C(=N\S(=O)(=O)C)\C(C#N)=C(C#N)/C3=N\S(=O)(=O)C
1.908587464,CS(=O)(=O)\N=C\1C(N)=C(N)C(=N/S(=O)(=O)C)\c(c2N)c1c(N)c(c23)cc(N)c(N)c3N
2.349499221,Cc1ccc(C)c(c12)/C(=N\S(=O)(=O)C)/C(C=C2C)=N/S(=O)(=O)C
2.400166848,CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C(OC)=C(OC)c(c12)cc(OC)c(c2)OC
2.748015616,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)c3c(cc2N)c(N)ccc3
2.268637824,COc1cc(OC)c(OC)c2/C(=N/S(=O)(=O)C)C(=N\S(=O)(=O)C)\c(c3c12)c(OC)ccc3OC
3.060914062,Cc1cc(C)c(C)c(c12)cc=3c(c2C)=C(C)/C(=N\S(=O)(=O)C)/C(C3)=N\S(=O)(=O)C
2.421054318,Cc1cc(C)c(C)c2cc(C)c(c3c12)C(C)=C(C)/C(=N\S(=O)(=O)C)C\3=N/S(=O)(=O)C
2.9250421,CS(=O)(=O)\N=C\1C(Cl)=CC(=N/S(=O)(=O)C)\c2cc(Cl)c(c3c12)cc(Cl)c(Cl)c3
2.232239856,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(N)=C(N)c(c12)c(N)cc3c2cc(N)c(N)c3N
2.154480559,Nc1ccc(N)c(c12)/C(=N/S(=O)(=O)C)C(=N\S(=O)(=O)C)\c3c2cc(N)cc3
2.839217344,CS(=O)(=O)\N=C\1C=C(F)C(=N/S(=O)(=O)C)\c2ccc(c3c12)cc(F)c(F)c3
2.490127736,COc1c(OC)c(OC)cc2/C(=N/S(=O)(=O)C)C(=N\S(=O)(=O)C)\c(c3c12)c(OC)c(cc3)OC
2.433049103,CS(=O)(=O)\N=C(C=C1N)\C(=N/S(=O)(=O)C)\c2cc(N)c(c3c12)cccc3
2.404096174,COc1c(OC)ccc(c1c23)/C(=N/S(=O)(=O)C)C(=N\S(=O)(=O)C)\c2c(OC)c(OC)cc3OC
2.32799133,Cc1c(C)ccc(c12)c3c(cc(C)c(C)c3)/C(=N/S(=O)(=O)C)C\2=N\S(=O)(=O)C
3.403179052,N#Cc1cc(C#N)c(C#N)c(c12)c3c(cc2C#N)/C(=N/S(=O)(=O)C)C=CC\3=N/S(=O)(=O)C
2.545965529,CS(=O)(=O)\N=C\1C(=N\S(=O)(=O)C)\c(c(Cl)ccc2)c2c(c13)cc(Cl)cc3Cl
2.574298038,Cc1c(C)ccc(c12)c3c(cc2C)/C(=N/S(=O)(=O)C)C(\C(C)=C3C)=N\S(=O)(=O)C
3.003628623,CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(cc2Cl)c1c(c23)ccc(Cl)c3Cl
2.392308195,Cc1cc(C)cc2c(C)c(C)c(c3c12)C(C)=C(C)/C(=N\S(=O)(=O)C)C\3=N/S(=O)(=O)C
3.770054031,N#Cc1c(C#N)c(C#N)c(C#N)c(c12)cc(C#N)c3c2C=C(C#N)/C(=N\S(=O)(=O)C)C\3=N/S(=O)(=O)C
2.5637509,COc1c(OC)c(OC)cc2c1cc(OC)c(c23)/C(=N/S(=O)(=O)C)C=CC\3=N/S(=O)(=O)C
2.864654561,Cc1cc(C)c(C)c2cc(C)c(c3c12)=CC(=N\S(=O)(=O)C)\C(\C=3C)=N\S(=O)(=O)C
3.508443631,N#CC1=C(C#N)/C(=N\S(=O)(=O)C)C(=N\S(=O)(=O)C)\c(c12)cccc2C#N
2.242373381,CS(=O)(=O)\N=C\1C(N)=C(N)C(=N/S(=O)(=O)C)\c(cc2N)c1c(c23)cccc3N
2.196669114,CS(=O)(=O)\N=C(C(=C1)N)\C(=N/S(=O)(=O)C)\c(c2N)c1cc(c23)c(N)cc(N)c3N
2.080030169,CS(=O)(=O)\N=C(C=C1N)\C(=N/S(=O)(=O)C)\c(c2N)c1cc(c23)c(N)c(N)cc3N
3.016243828,CS(=O)(=O)\N=C(C(Cl)=C1Cl)\C(=N/S(=O)(=O)C)\c2ccc(c3c12)c(Cl)c(Cl)c(Cl)c3
2.008888685,CS(=O)(=O)/N=C\1c(cc(N)cc2)c2C(=N\S(=O)(=O)C)\c(c13)c(N)ccc3N
2.50894714,COC1=CC(=N/S(=O)(=O)C)\C(=N/S(=O)(=O)C)\c(c(OC)c2OC)c1c(c23)ccc(OC)c3OC
2.241546155,COc1ccc(OC)c(c12)/C(=N\S(=O)(=O)C)c3c(C\2=N\S(=O)(=O)C)cc(OC)c(c3)OC
2.737675284,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(C)c2ccc(c3c12)cccc3
2.414229699,CS(=O)(=O)\N=C\1C(N)=CC(=N/S(=O)(=O)C)\c(c12)ccc(c2)N
2.451248088,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(N)=Cc(c12)c3c(c(N)c2N)cc(N)cc3
2.167509378,Cc1c(C)c(C)cc(c12)C(=N/S(=O)(=O)C)\c3c(C\2=N\S(=O)(=O)C)c(C)ccc3C
2.19873718,CS(=O)(=O)\N=C(C(N)=C1N)\C(=N/S(=O)(=O)C)\c2cc(N)c(c3c12)cc(N)c(c3)N
3.146738818,Cc(c1)ccc2cc(C)c(c=3c12)=CC(=N\S(=O)(=O)C)\C(C3)=N\S(=O)(=O)C
3.207126357,CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(cc2C#N)c1c(c23)cc(C#N)cc3
2.894021104,CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c2c1cc(Cl)c(c23)c(Cl)ccc3Cl
2.20183928,CS(=O)(=O)\N=C\1C(N)=C(N)C(=N/S(=O)(=O)C)\c(c12)cc(N)cc2N
3.673888943,CS(=O)(=O)/N=C1\C(C#N)=C(C#N)/C(=N\S(=O)(=O)C)c(c(C#N)c2C#N)c1c(c23)cccc3C#N
2.160064338,Cc1c(C)c(C)c(C)c(c12)/C(=N/S(=O)(=O)C)C(=N\S(=O)(=O)C)\c3c2cc(C)cc3C
2.784620391,COc1c(OC)c(OC)c(OC)c2ccc(c=3c12)=CC(=N\S(=O)(=O)C)\C(\C3OC)=N\S(=O)(=O)C
2.327577717,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(N)c(c12)c(N)cc3c2cc(N)cc3
2.258504299,Cc(c1)c(C)cc(c(C)c2C)c1c(c23)C(=N\S(=O)(=O)C)\C(C)=C(C)/C3=N\S(=O)(=O)C
3.52209287,CS(=O)(=O)/N=C(C1Cl)/C(=N\S(=O)(=O)C)C(Cl)=c(c2Cl)c=1cc(c23)c(Cl)c(Cl)c(Cl)c3Cl
2.218383811,Cc1cc(C)c(C)c(c12)/C(=N/S(=O)(=O)C)C(=N\S(=O)(=O)C)\c3c2ccc(C)c3C
3.173830488,N#Cc1c(C#N)ccc(c2C#N)c1cc(c23)C=CC(=N/S(=O)(=O)C)\C\3=N/S(=O)(=O)C
2.526939318,CS(=O)(=O)\N=C(\C1N)/C(=N/S(=O)(=O)C)C=c2c=1c(N)c(N)c(c23)c(N)c(N)c(N)c3N
3.644729207,N#Cc1c(C#N)ccc2ccc(c3c12)C(C#N)=C(C#N)/C(=N\S(=O)(=O)C)C\3=N/S(=O)(=O)C
2.683491944,COC1=C(OC)C(=N/S(=O)(=O)C)\C(=N/S(=O)(=O)C)\c(c1c23)c(OC)cc2cccc3OC
2.387551642,CS(=O)(=O)\N=C\1C(=N\S(=O)(=O)C)\C(C)=C(C)c(c(C)c2C)c1c(c23)cccc3C
2.249611614,CS(=O)(=O)\N=C\1C(N)=C(N)C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)c(N)cc(N)c3N
