SMILES,Voltage
C(N(c1c([H])c([H])c(N(N(c2c(C(O[H])=O)c([H])c([H])c([H])c2[H])[H])[H])c([H])c1[H])C([H])([H])[H])([H])([H])[H],1.6
C(c1c(C([H])([H])[H])c(C([H])([H])[H])c([H])c2c1/C(=N\S(=O)(=O)C([H])([H])[H])c1c(c(C([H])([H])[H])c([H])c([H])c1C([H])([H])[H])/C2=N/S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.167509378
O=C1N(C([H])([H])[H])C(=O)c2c3c1c([H])c([H])c1c4c([H])c([H])c5c6c(c([H])c([H])c(c46)c(c13)c(Br)c2[H])C(=O)N(C([H])([H])[H])C5=O,2.5
C(C(C(OC1([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])N([O])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H])=O)(C([H])([H])[H])C(C([H])([H])[H])([H])[H])([H])([H])[H],3.3
O=C1C([H])=C(C2=C([H])C(=O)c3c(c([H])c([H])o3)C2=O)C(=O)c2c1oc([H])c2[H],2.4
O=S(C(F)(F)F)(N([Li])c1c([H])c([H])c(N([Li])S(C(F)(F)F)(=O)=O)c([H])c1[H])=O,3.5
C(C(=O)N(c1c([H])c([H])c(O[H])c([H])c1[H])[H])([H])([H])[H],0.7
C(Oc1c([H])c([H])c([H])c([H])c1N1c2c([H])c([H])c([H])c([H])c2N(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c21)([H])([H])[H],3.97
c1([H])c([H])c([H])c(N(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c3c(c2[H])C2(c4c([H])c(N(c5c([H])c([H])c([H])c([H])c5[H])c5c([H])c([H])c([H])c([H])c5[H])c([H])c([H])c4-c4c2c([H])c(N(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c4[H])c2c-3c([H])c([H])c(N(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c3[H])c2[H])c([H])c1[H],3.6
O(C1=C(O[H])C(=O)C(O[Li])=C(O[Li])C1=O)[H],2.1
O=C(O[Li])c1c([H])c([H])c2c3c(c4c([H])c([H])c(C(O[Li])=O)c5c4c2c([H])c([H])c5C(O[Li])=O)c([H])c([H])c(C(O[Li])=O)c13,1.1
O=C(c1c([H])c2c3c(c(O[Li])c(O[Li])c4c3c(c(O[Li])c2O[Li])c([H])c(C(O[Li])=O)c4[H])c1[H])O[Li],2.39
C(S(=O)(=O)/N=C1C(=N\S(=O)(=O)C([H])([H])[H])\C(N([H])[H])=C(N([H])[H])c2c\1c1c(c([H])c2N([H])[H])c(N([H])[H])c([H])c([H])c1[H])([H])([H])[H],2.350533254
C(C1=C([H])C(C([H])([H])[H])=C([H])C(=N/S(=O)(=O)C([H])([H])[H])/C1=N/S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.874788086
[Li]OC(O[Li])(c1c([H])c2c([H])c([H])c(C(O[Li])(O[Li])[H])c([H])c2c([H])c1[H])[H],0.83
C(Oc1c([H])c2c(c([H])c1[H])C([H])=C([H])C(=O)C2=O)([H])([H])[H],2.51016541
N#Cc1c([H])c(C#N)c(C#N)c2c1c(C#N)c([H])c1c2/C(=N/S(=O)(=O)C([H])([H])[H])C([H])=C([H])/C1=N\S(=O)(=O)C([H])([H])[H],3.403179052
O=C1c2c([H])c(S(=O)(O[H])=O)c([H])c([H])c2N([H])/C1=C1\C(=O)c2c(c([H])c([H])c(S(=O)(O[H])=O)c2[H])N1[H],2.2
C(c1c([H])c(C([H])([H])[H])c(C([H])([H])[H])c2c1c(C([H])([H])[H])c1c(c2[H])C(C([H])([H])[H])=C([H])C(=N\S(=O)(=O)C([H])([H])[H])/C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.486405216
O=C(c1c([H])c([H])c(C(O[Na])=O)nc1[H])O[Na],1.2
O=C1C(Cl)=C(N(c2c([H])c([H])c([H])c([H])c2[H])[H])C(=O)C(Cl)=C1N(c1c([H])c([H])c([H])c([H])c1[H])[H],2.5
C(Oc1c(OC([H])([H])[H])c([H])c([H])c2c1C(=N/S(=O)(=O)C([H])([H])[H])/C(=N/S(=O)(=O)C([H])([H])[H])c1c-2c([H])c([H])c([H])c1OC([H])([H])[H])([H])([H])[H],2.396237521
C1([H])=C([H])C(C2=C(O[H])/C(=C3/N=C(C4=C(O[H])C(=C([H])[H])C4=O)C([H])=C3[H])C2=O)=NC1=C([H])[H],2.8
C(c1c([H])c([H])c(C([H])([H])[H])c2c1C(C([H])([H])[H])=C([H])C(=N\S(=O)(=O)C([H])([H])[H])/C2=N/S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.349499221
C(S(=O)(=O)/N=C1\C(F)=C(F)c2c(c(F)c([H])c3c2c(F)c(F)c([H])c3F)\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],3.061741289
O(c1c([H])c([H])c(O[H])c([H])c1-c1c([H])c([H])c(-c2c(O[H])c([H])c([H])c(O[H])c2[H])c([H])c1[H])[H],2.5
C(S(=O)(=O)/N=C1C(=N\S(=O)(=O)C([H])([H])[H])\C(N([H])[H])=C([H])c2c\1c(N([H])[H])c(N([H])[H])c1c2c([H])c([H])c(N([H])[H])c1[H])([H])([H])[H],2.451248088
C(c1c([H])c([H])c(C([H])([H])[H])c2c1C(=O)c1c(c([H])c([H])c([H])c1[H])C2=O)([H])([H])[H],2.1
C(C(C(N([H])[H])=N[H])(/N=N/C(C([H])([H])[H])(C(N([H])[H])=N[H])C([H])([H])[H])C([H])([H])[H])([H])([H])[H],0.8
c1([H])c([H])c([H])c([H])c2c1=C(N([H])[H])C(=O)C(=O)C=2N([H])[H],2.7057566
O=C(c1c([H])c2c3c(c(=O)c(=O)c4c-3c(c(=O)c2=O)c([H])c(C(O[Li])=O)c4[H])c1[H])O[Li],2.39
C(Sc1c([H])c([H])c(SC2=C([H])C([H])=C(SC([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H])([H])([H])[H],2.05
[Li]Oc1c([H])c([H])c(O[Li])c([H])c1-c1c([H])c(-c2c(O[Li])c([H])c([H])c(O[Li])c2[H])c([H])c([H])c1[H],2.7
O=Nc1c([H])c([H])c(N(c2c([H])c([H])c(N=O)c([H])c2[H])c2c([H])c([H])c(N=O)c([H])c2[H])c([H])c1[H],2.8
C(c1c(C([H])([H])[H])c(=O)c(=O)c2c(C([H])([H])[H])c(=O)c(=O)c(C([H])([H])[H])c1-2)([H])([H])[H],3.017438152
C(C1=C([H])C(=O)C(C([H])([H])[H])=C([H])C1=O)([H])([H])[H],2.5
O(C1=C(O[H])C(O[H])=C1O[H])[H],0.8
O=c1n(Cl)c(=O)n(Cl)c(=O)n1Cl,3.2
O(C1=C(Cl)C(=O)C(O[H])=C(Cl)C1=O)[H],2.0
C(c1c(C([H])([H])[H])c([H])c([H])c2c1c(C([H])([H])[H])c([H])c1c2C(C([H])([H])[H])=C(C([H])([H])[H])C(=N\S(=O)(=O)C([H])([H])[H])/C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.574298038
C(=C(c1c([H])c([H])c(N2c3c([H])c([H])c([H])c([H])c3N(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c32)c([H])c1[H])[H])([H])[H],3.25
C(C1=NC(=O)C2=c3c(oc(=O)nc31)=NSN=C2[H])([H])([H])[H],3.0668
[Li]Oc1c([H])c2c([H])c([H])c(O[Li])c([H])c2c([H])c1[H],2.76
C(S(=O)(=O)/N=C1C(=N\S(=O)(=O)C([H])([H])[H])\C(N([H])[H])=C([H])c2c\1c1c(c([H])c2[H])c([H])c([H])c(N([H])[H])c1N([H])[H])([H])([H])[H],2.550308468
O=c1oc(=O)c2c([H])c3c(c([H])c12)c(=O)oc3=O,2.5
C(S(=O)(=O)/N=C1/c2c([H])c(N([H])[H])c(N([H])[H])c([H])c2/C(=N/S(=O)(=O)C([H])([H])[H])c2c1c(N([H])[H])c(N([H])[H])c([H])c2[H])([H])([H])[H],2.031016995
S(C(N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])=S)[H],2.0
N(c1c([H])c([H])c(N([H])[H])c2c1-c1c(c(N([H])[H])c([H])c([H])c1N([H])[H])C(=O)C2=O)([H])[H],1.886993874
O(c1c([H])c2c([H])c3c([H])c([H])c(O[H])c([H])c3c([H])c2c([H])c1[H])[H],2.83
C(c1c([H])c2c(c([H])c1[H])N(C([H])([H])[H])c1c([H])c([H])c(C([H])([H])[H])c([H])c1S2)([H])([H])[H],3.5
O(c1c2c(c([H])c([H])c1[H])N(c1c([H])c([H])c([H])c([H])c1[H])c1c(c([H])c([H])c([H])c1[H])N2c1c([H])c([H])c([H])c([H])c1[H])[H],3.96
O=c1c([H])c([H])c(=O)c2c1c1c(c(Cl)c2Cl)c(Cl)c2c(c1Cl)c(=O)c([H])c([H])c2=O,2.953262786
O(c1c2c(c(O[H])c3c([H])c([H])c([H])c([H])c13)Sc1c(c(O[H])c3c([H])c([H])c([H])c([H])c3c1O[H])S2)[H],2.2
c1([H])c(N([H])[H])c([H])c([H])c2c1C(=O)C(N([H])[H])=C([H])C2=O,2.123772238
N#CC(C#N)=c1c([H])c(F)/c(=C(\F)C#N)c([H])c1F,3.1
O=C1C(Cl)=C(Cl)C(=O)c2c1c([H])c1c(c2[H])c([H])c([H])c([H])c1[H],2.615911088
C(Oc1c(O[H])c([H])c(OC([H])([H])[H])c(O[H])c1[H])([H])([H])[H],2.7
c1([H])c(=O)c(=O)c([H])c2c1c1c(c(N([H])[H])c2N([H])[H])c([H])c2c(c1[H])c(=O)c([H])c([H])c2=O,2.977208818
N#CC(C#N)=C1C(F)=C([H])C(C(C#N)(C#N)[H])([H])C(F)=C1[H],3.1
O=C1C([H])=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)C([H])=C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.1
C(C1=C(C([H])([H])[H])C(=O)C(C([H])([H])[H])=C(C([H])([H])[H])C1=O)([H])([H])[H],2.3
O=c1c(Cl)c([H])c(=O)c2c(Cl)c(Cl)c(=O)c(=O)c1=2,3.729305791
C(Oc1c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c2c1C(=O)c1c(c([H])c(OC([H])([H])[H])c([H])c1[H])C2=O)([H])([H])[H],2.088523679
C(c1nc2c(C(=O)[H])c3c(=O)c(=O)nc([H])c=3c-2n1)([H])([H])[H],3.4743
O=C1N(c2c([H])c([H])c3c(c2[H])C(=O)c2c(c([H])c(C([H])([H])[H])c([H])c2[H])C3=O)C(=O)c2c([H])c([H])c3c4c2c1c([H])c([H])c4C(=O)N(C([H])([H])[H])C3=O,2.31
O=C1c2c([H])c([H])c([H])c(N(c3c([H])c([H])c([H])c4c3C(=O)c3c(c([H])c([H])c([H])c3[H])C4=O)[H])c2C(=O)c2c1c([H])c([H])c([H])c2[H],2.1
O(C1([H])C(O[Li])=C(Cl)C(O[H])([H])C(O[Li])=C1Cl)[H],2.05
c1([H])c([H])c([H])c(C([H])([H])[H])c2c([H])c(C([H])([H])[H])c3c(c12)C([H])=C([H])C(=N\S(=O)(=O)C([H])([H])[H])/C3=N\S(=O)(=O)C([H])([H])[H],2.788342911
O=c1c(Cl)c([H])c(=O)c2c(Cl)c([H])c(=O)c(=O)c1=2,3.682946274
O=C1c2c([H])c([H])c3c4c(c([H])c([H])c(c24)C(=O)N1O[H])C(=O)N(O[H])C3=O,2.5
O=C1c2c([H])c(C([H])([H])[H])c([H])c([H])c2C(=O)C2([H])C(=O)C3=C(C(=O)C12[H])C1([H])C([H])([H])C([H])([H])C3([H])C1([H])[H],3.35
O=C1C([H])=C([H])C([H])=C2C(=O)C([H])=C([H])C([H])=C12,2.88
c1([H])c([H])c(Cl)c([H])c2c1-c1c(c([H])c(Cl)c([H])c1[H])C(=O)C2=O,2.682193704
c1(SSSSSSc2c([H])c([H])c([H])c([H])n2)nc([H])c([H])c([H])c1[H],2.4
C(S(=O)(=O)/N=C1\C(N([H])[H])=c2c(c([H])c(N([H])[H])c3c2c(N([H])[H])c([H])c(N([H])[H])c3[H])=C(N([H])[H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.402234914
C(Oc1c([H])c2c(c([H])c1OC([H])([H])[H])c([H])c1c(c2[H])C(OC([H])([H])[H])=C([H])C(=N\S(=O)(=O)C([H])([H])[H])/C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.471515138
C(S(=O)(=O)/N=C1\C(C([H])([H])[H])=c2c(c([H])c3c(c2[H])c([H])c(C([H])([H])[H])c([H])c3C([H])([H])[H])=C(C([H])([H])[H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],3.074770107
C(S(=O)(=O)/N=C1\C([H])=C(F)c2c(c([H])c(F)c3c2c(F)c([H])c(F)c3[H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.94779083
O(C(c1nc([H])c([H])nc1C(O[H])=O)=O)[H],1.0
Clc1c([H])c([H])c([H])c2c1C(=O)C([H])=C([H])C2=O,2.616294224
C(C1=c2c([H])c([H])n([H])c2=C(C([H])([H])[H])C(=O)C1=O)([H])([H])[H],2.5
C(c1c(C([H])([H])[H])c([H])c2c(c1[H])nc1c(=O)n([H])c(=O)nc-1n2C([H])([H])[H])([H])([H])[H],2.5
C(S(=O)(=O)/N=C1/C(F)=c2c(c3c(c([H])c2F)c(F)c([H])c([H])c3F)=C([H])/C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],3.244144745
O(c1c([H])c(Sc2c([H])c([H])c(Sc3c(O[H])c4c([H])c([H])c([H])c([H])c4c(O[H])c3[H])c([H])c2[H])c(O[H])c2c1c([H])c([H])c([H])c2[H])[H],2.6
c12c3c(=O)c(=O)c4c-1c(c(=O)c(=O)c2c([H])c([H])c3[H])c([H])c([H])c4[H],2.818781871
N(c1c(N([H])[H])c(=O)c2c(n([H])c3c(n2[H])c(=O)c(N([H])[H])c(N([H])[H])c3=O)c1=O)([H])[H],2.5
O=C1C(=O)C([H])=C([H])C(Cl)=C1[H],3.009583854
C(Oc1c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c2c1C(=O)c1c(c([H])c([H])c([H])c1[H])C2=O)([H])([H])[H],2.032968885
N#Cc1c(C#N)c(C#N)c(C#N)c2c1c1c(c(C#N)c2[H])C(=N/S(=O)(=O)C([H])([H])[H])/C(=N/S(=O)(=O)C([H])([H])[H])C(C#N)=C1[H],3.770054031
C(C(OC(c1c(O[H])c2c([H])c3c(c(O[H])c(C(OC(C([H])([H])[H])([H])[H])=O)c3=O)c([H])c2c1=O)=O)([H])[H])([H])([H])[H],1.8
O(c1c(OC([H])([H])[H])c([H])c(O[H])c(OC([H])([H])[H])c1[H])[H],2.8
C(S(=O)(=O)/N=C1\C(N([H])[H])=c2c(c(N([H])[H])c(N([H])[H])c3c2c([H])c([H])c(N([H])[H])c3[H])=C(N([H])[H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.554030988
O=C(O[Li])c1c([H])c([H])c(/N=N/c2c([H])c([H])c(C(O[Li])=O)c([H])c2[H])c([H])c1[H],1.58
c1([H])c([H])c(=c2c(=O)c(=c3n([H])c(=c4c(=O)c(=C([H])[H])c4=O)c([H])c3[H])c2=O)n([H])c1=C([H])[H],2.8
C(S(N([Li])c1c(N([Li])S(=O)(C([H])([H])[H])=O)c([H])c(N([Li])S(=O)(C([H])([H])[H])=O)c(N([Li])S(=O)(C([H])([H])[H])=O)c1[H])(=O)=O)([H])([H])[H],2.75
C(S(=O)(=O)/N=C1\C(N([H])[H])=C([H])/C(=N\S(=O)(=O)C([H])([H])[H])c2c1c([H])c(N([H])[H])c([H])c2[H])([H])([H])[H],2.414229699
C(c1c(O[H])c(C([H])([H])[H])c(C([H])([H])[H])c(O[H])c1C([H])([H])[H])([H])([H])[H],2.3
c12c([H])c([H])c([H])c([H])c1nc1c(c([H])c([H])c([H])c1[H])n2,1.11
C(Oc1c(OC([H])([H])[H])c([H])c([H])c2c1-c1c(c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c1OC([H])([H])[H])C(=N\S(=O)(=O)C([H])([H])[H])/C2=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.404096174
C(S(=O)(=O)/N=C1C(=N\S(=O)(=O)C([H])([H])[H])\c2c(Cl)c([H])c([H])c([H])c2-c2c\1c(Cl)c([H])c(Cl)c2[H])([H])([H])[H],2.545965529
O(c1c(OC(C(C([H])([H])[H])([H])[H])([H])[H])c([H])c(O[H])c(OC(C(C([H])([H])[H])([H])[H])([H])[H])c1[H])[H],2.6
c1([H])c(N([H])[H])c([H])c([H])c2c1C(=O)C(=O)C([H])=C2[H],2.359018056
O=c1c(=O)c([H])c([H])c2c([H])c([H])c(=O)c(=O)c1=2,3.53390617
O=C1C(=O)C(=O)C(=O)C1=O,2.1
C(S(=O)(=O)/N=C1\C(N([H])[H])=C(N([H])[H])/C(=N\S(=O)(=O)C([H])([H])[H])c2c1c1c(c(N([H])[H])c2N([H])[H])c([H])c([H])c(N([H])[H])c1[H])([H])([H])[H],2.020469856
O=c1n([H])c(=O)n(Cl)c(=O)n1Cl,3.0
C(S(=O)(=O)/N=C1C(=N\S(=O)(=O)C([H])([H])[H])\C([H])=C(N([H])[H])c2c\1c(N([H])[H])c1c(c2[H])c(N([H])[H])c([H])c([H])c1[H])([H])([H])[H],2.219211038
C(c1c([H])c(=O)c2c(C#N)c(=O)c(=O)c(C#N)c1-2)([H])([H])[H],3.2578
O(C(O[H])=C(/C(=C(C(=C(C(=C(/C(=C(O[H])O[H])[H])[H])/[H])\[H])/[H])\[H])[H])[H])[H],1.49
O=C1N(C([H])([H])[H])C(=O)c2c3c1c([H])c(Br)c1c4c(Br)c([H])c5c6c(c([H])c(Br)c(c46)c(c13)c(Br)c2[H])C(=O)N(C([H])([H])[H])C5=O,2.6
C(Oc1c(OC([H])([H])[H])c([H])c([H])c2c1/C(=N\S(=O)(=O)C([H])([H])[H])c1c(c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c1[H])/C2=N/S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.146621907
C(S(=O)(=O)/N=C1\C([H])=C([H])c2c(c(N([H])[H])c3c(c2[H])c(N([H])[H])c([H])c([H])c3N([H])[H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.344535861
O=C1C(=O)C([H])=C(N([H])[H])c2c1c(N([H])[H])c([H])c([H])c2[H],2.082393495
c1([H])c([H])c(C([H])([H])[H])c([H])c2c1C(=O)C(=O)C([H])=C2[H],2.495223086
O=C1C([H])=C(C([H])([H])[H])C(=O)c2c1c([H])c(C([H])([H])[H])c([H])c2[H],2.390243682
C(Oc1c([H])c([H])c(OC([H])([H])[H])c2c([H])c([H])c3c(c12)C(=O)C([H])=C([H])C3=O)([H])([H])[H],2.305378945
c1([H])c([H])c([H])c(-n2c3c([H])c4c(c([H])c3c3c2c([H])c([H])c([H])c3[H])n(-c2c([H])c([H])c([H])c([H])c2[H])c2c4c([H])c([H])c([H])c2[H])c([H])c1[H],3.8
C(C(C#N)(c1nc(=O)c2nc(=O)c(=O)c(F)c1-2)[H])([H])([H])[H],3.2019
O=c1c(C([H])([H])[H])c(C([H])([H])[H])c(=O)c2c([H])c([H])c(=O)c(=O)c1=2,3.323564225
O=C1C([H])=C([H])C(=O)C([H])=C1c1c([H])c([H])c(C2=C([H])C(=O)C([H])=C([H])C2=O)c([H])c1[H],2.5
C(c1c(C#N)c(=O)c2c3c(c(=O)c1=2)sc([H])n3)([H])([H])[H],3.0197
O=c1c2nc3c(nc2c(=O)c2nc4c(nc12)c1c(c([H])c([H])c([H])c1[H])c(=O)c4=O)c1c(c([H])c([H])c([H])c1[H])c(=O)c3=O,2.1
O(c1c([H])c2c(O[H])c([H])c1C([H])([H])c1c([H])c(O[H])c(c([H])c1O[H])C([H])([H])c1c([H])c(O[H])c(c([H])c1O[H])C([H])([H])c1c([H])c(O[H])c(c([H])c1O[H])C([H])([H])c1c(O[H])c([H])c(c(O[H])c1[H])C2([H])[H])[H],2.6
C(S(/N=C1C(=N\S(=O)(C([H])([H])[H])=O)\C([H])=C([H])C([H])=C\1[H])(=O)=O)([H])([H])[H],3.3
O=c1c([H])c2c3c([H])c(=O)c(=O)c([H])c3c3c([H])c(=O)c(=O)c([H])c3c2c([H])c1=O,3.1
O(c1c(O[H])c2c([H])c3c([H])c([H])c([H])c([H])c3c([H])c2c([H])c1[H])[H],2.73
O(c1c(O[H])c2c(c3c1nc([H])c([H])c3[H])c([H])c([H])c([H])n2)[H],2.94
C(S(=O)(=O)/N=C1\C([H])=C(N([H])[H])c2c(c([H])c(N([H])[H])c3c2c([H])c([H])c([H])c3[H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.433049103
[Li]OC(C1=C(C(O[Li])(O[Li])[H])SC(=C2SC(C(O[Li])(O[Li])[H])=C(C(O[Li])(O[Li])[H])S2)S1)(O[Li])[H],1.2
C(c1c(C([H])([H])[H])c([H])c([H])c2c1-c1c(c([H])c([H])c(C([H])([H])[H])c1C([H])([H])[H])C(=O)C2=O)([H])([H])[H],2.096761114
C(Oc1c(=O)c(=O)c(OC([H])([H])[H])c2c1c([H])c1c(c2[H])c(=O)c([H])c([H])c1=O)([H])([H])[H],3.247128491
N#Cc1nc2c(nc1C#N)c1c(nc(C#N)c(C#N)n1)c1c2nc(C#N)c(C#N)n1,2.4
N(c1c([H])c([H])c([H])c([H])c1OSSOc1c([H])c([H])c([H])c([H])c1N([H])[H])([H])[H],2.2
C(N(c1c([H])c([H])c(N(c2c([H])c([H])c(N(c3c([H])c([H])c(N(C([H])([H])[H])[H])c([H])c3[H])[H])c([H])c2[H])[H])c([H])c1[H])[H])([H])([H])[H],3.2
c12c([H])c([H])c([H])c([H])c1n(-c1c([H])c([H])c(-n3c4c([H])c([H])c([H])c([H])c4c4c3c([H])c([H])c([H])c4[H])c([H])c1[H])c1c2c([H])c([H])c([H])c1[H],4.1
O=C1c2c(c([H])c([H])o2)C(=O)c2c1c([H])c([H])o2,2.48
[O-][N+](c1c([H])c([H])c([H])c([N+]([O-])=O)c1[H])=O,2.4
Brc1c([H])nc2c3c1C(=O)N=C3N=C2C(=O)C#N,3.353
O(c1c(O[H])c([H])c([H])c2c([H])c([H])c([H])c([H])c12)[H],2.83
O(c1c(O[H])c2c(c3nc([H])c([H])c([H])c13)nc([H])c([H])c2[H])[H],2.73
Clc1c(=O)c(=O)c(Cl)c2c(Cl)c([H])c(=O)c(=O)c1-2,3.663789448
C(c1c([H])c(O[H])c(N(C([H])([H])[H])[H])c([H])c1O[H])([H])([H])[H],2.2
C(S(=O)(=O)/N=C1\C(OC([H])([H])[H])=C(OC([H])([H])[H])/C(=N\S(=O)(=O)C([H])([H])[H])c2c1c([H])c1c(c2[H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1[H])([H])([H])[H],2.412988859
c1([H])c(=O)c(=O)c([H])c2c(N([H])[H])c([H])c3c(c12)c([H])c(N([H])[H])c1c3c([H])c(=O)c(=O)c1[H],3.318966587
C(c1c([H])c(C([H])([H])[H])c([H])c2c(C([H])([H])[H])c(C([H])([H])[H])c3c(c12)/C(=N/S(=O)(=O)C([H])([H])[H])C([H])=C([H])/C3=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.530661837
C(S(=O)(=O)/N=C1\C(F)=C(F)/C(=N\S(=O)(=O)C([H])([H])[H])c2c([H])c([H])c3c(c21)c([H])c(F)c(F)c3[H])([H])([H])[H],2.8689975
C(S(=O)(=O)/N=C1C(=N\S(=O)(=O)C([H])([H])[H])\C([H])=C([H])c2c([H])c([H])c3c(c2\1)c([H])c([H])c([H])c3[H])([H])([H])[H],2.827429366
O=c1c([H])c(Cl)c(=O)c2c1c1c(c(Cl)c2Cl)c(=O)c(Cl)c([H])c1=O,3.046173391
O=c1c(Cl)c(Cl)c(=O)c2c1c([H])c1c(c2[H])c(Cl)c2c(c1Cl)c([H])c(=O)c(=O)c2[H],3.749420458
O(c1c([H])c([H])c(O[H])c([H])c1-c1c([H])c(-c2c(O[H])c([H])c([H])c(O[H])c2[H])c([H])c([H])c1[H])[H],2.7
C(S(=O)(=O)/N=C1C(=N\S(=O)(=O)C([H])([H])[H])\C([H])=C([H])c2c([H])c3c(c([H])c2\1)c([H])c([H])c(N([H])[H])c3N([H])[H])([H])([H])[H],2.542656622
C(C1=C([H])C(C([H])([H])[H])=C([H])C(=O)C1=O)([H])([H])[H],2.661695901
C(S(=O)(=O)/N=C1\C(N([H])[H])=C([H])c2c(c3c(c(N([H])[H])c2[H])c(N([H])[H])c([H])c([H])c3N([H])[H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.368939045
C(C1=C(O[Li])C(=O)C(SC([H])([H])[H])=C(O[Li])C1=O)([H])([H])[H],2.05
C(Oc1c([H])c([H])c([H])c2c1C(=O)C([H])=C([H])C2=O)([H])([H])[H],2.378749587
c1([H])c([H])c([H])c([H])c2c1-c1c(c([H])c([H])c([H])c1N([H])[H])C(=O)C2=O,2.300972875
O=c1c(=O)c([H])c([H])c2c(=O)c(=O)c([H])c(N([H])[H])c1=2,3.558810044
O=C1C(SC([H])([H])[H])=C(SC([H])([H])[H])C(=O)C(SC([H])([H])[H])=C1Cl,2.72
C(OC1=c2c(c([H])c([H])c([H])c2OC([H])([H])[H])=C([H])C(=N\S(=O)(=O)C([H])([H])[H])/C1=N/S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.799303663
C(S(=O)(=O)/N=C1C(=N\S(=O)(=O)C([H])([H])[H])\C(C([H])([H])[H])=C(C([H])([H])[H])c2c([H])c3c(c([H])c2\1)c([H])c(C([H])([H])[H])c([H])c3C([H])([H])[H])([H])([H])[H],2.463036066
O(C(O[Li])=c1c([H])c([H])c(=C(O[H])O[Li])c([H])c1[H])[H],0.8
O(c1c(O[H])c([H])c2c3c([H])c(O[H])c(O[H])c([H])c3c([H])c([H])c2c1[H])[H],3.06
O=C1C([H])=C([H])C(=O)C(c2c3c([H])c([H])c([H])c([H])c3c(C3=C([H])C(=O)C([H])=C([H])C3=O)c3c2c([H])c([H])c([H])c3[H])=C1[H],2.7
O(c1c([H])c2c([H])c([H])c([H])c([H])c2c([H])c1O[H])[H],3.34
[Li]Oc1c([H])c(O[Li])c(O[Li])c2c([H])c([H])c([H])c([H])c12,2.4
c12c([H])c([H])c([H])c([H])c1Oc1c([H])c([H])c([H])c([H])c1O2,4.2
C(C(c1nc(=O)c2c(=O)c(=O)n([H])c=2c(=N[H])c1=O)([H])[H])([H])([H])[H],3.1852
N#Cc1c(C#N)c([H])c(C#N)c2c1c([H])c1c(c2[H])=C([H])C(=N\S(=O)(=O)C([H])([H])[H])/C(=N\S(=O)(=O)C([H])([H])[H])C=1[H],3.74792572
O=C(c1c([H])c([H])c(C(O[Li])=O)c(O[Li])c1O[Li])O[Li],2.9
[Li]Sc1c([H])c([H])c([H])c([H])c1S[Li],2.3
O=C(c1c([H])c([H])c(N2c3c([H])c([H])c([H])c([H])c3N(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c32)c([H])c1[H])OC([H])([H])[H],3.26
O(c1c(O[H])c2c([H])c([H])c([H])c([H])c2c2c1c([H])c([H])c([H])c2[H])[H],2.9
C(S(=O)(=O)/N=C1\C([H])=C(N([H])[H])c2c(c(N([H])[H])c(N([H])[H])c3c2c(N([H])[H])c(N([H])[H])c([H])c3[H])\C1=N\S(=O)(=O)C([H])([H])[H])([H])([H])[H],2.326336877
